Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-8199.318	-8451.16	251.8425	0.8745217	1.709141	6.247651
6	-8203.034	-8453.3	250.2663	0.8405594	1.610606	7.153905
12	-8199.159	-8449.362	250.2028	0.8434869	1.699586	7.153905
18	-8198.532	-8448.818	250.2867	0.7979761	1.642805	7.153905
24	-8206.647	-8458.491	251.8447	0.8062109	1.556608	6.340537
30	-8203.667	-8452.555	248.8875	0.668617	1.715018	7.946402
36	-8206.429	-8456.749	250.3204	0.7961852	1.542936	7.174381
42	-8201.523	-8452.908	251.385	0.9528657	1.480362	6.540315
48	-8189.623	-8440.915	251.2917	0.8582766	1.75089	6.540315
54	-8196.767	-8448.75	251.9827	0.860602	1.650116	6.200558
60	-8199.387	-8450.362	250.9743	0.9053594	1.424548	6.810639
66	-8194.927	-8446.377	251.4499	0.863069	1.603938	6.505677
72	-8200.808	-8452.808	252.0009	0.8751655	1.383689	6.288356
78	-8200.72	-8451.665	250.9456	0.7809641	1.389528	6.907791
84	-8206.768	-8457.881	251.1129	0.7901131	1.340996	6.833327
90	-8209.168	-8460.825	251.6566	0.8234682	1.628079	6.406016
96	-8204.597	-8456.394	251.7968	0.8577558	1.703009	6.283809
102	-8214.708	-8467.333	252.6252	0.9844044	1.664082	5.777324
108	-8199.282	-8450.086	250.8045	0.8474694	1.52201	6.894334
114	-8199.087	-8449.853	250.7664	0.8576438	1.590308	6.88308
120	-8200.614	-8451.683	251.0686	0.7187198	1.498009	6.830812
126	-8186.451	-8436.87	250.4196	0.7547538	1.498009	7.160845
132	-8187.351	-8439.442	252.0904	0.7960041	1.388527	6.280683
138	-8187.831	-8438.704	250.8723	0.784776	1.388527	6.945644
144	-8201.642	-8452.621	250.9798	0.8003298	1.466957	6.847071
150	-8199.465	-8450.31	250.8451	0.7978253	1.243044	7.016939
156	-8208.734	-8460.456	251.7218	0.8071715	1.243044	6.538621
162	-8210.511	-8460.125	249.6142	0.8360431	1.755505	7.454077
168	-8211.459	-8462.503	251.0437	0.7417075	1.430316	6.85915
174	-8204.119	-8454.956	250.8376	0.7417075	1.649841	6.885016
180	-8213.833	-8465.204	251.371	0.8521834	1.458251	6.61131
186	-8202.345	-8453.338	250.9933	0.8063326	1.382144	6.871528
192	-8202.526	-8453.241	250.7151	0.8092308	1.354582	7.031542
198	-8202.69	-8453.826	251.1363	0.7946513	1.594777	6.715751
204	-8199.012	-8450.338	251.326	0.8582138	1.993949	6.440381
210	-8209.254	-8460.224	250.9698	0.8197568	1.458873	6.845268
216	-8196.148	-8446.893	250.745	0.8197568	1.583718	6.917563
222	-8196.959	-8447.932	250.9728	0.8341927	1.630957	6.769141
228	-8205.382	-8456.162	250.7798	0.8654007	1.87962	6.769141
234	-8206.913	-8460.932	254.0192	0.9329973	1.755064	5.003992
240	-8222.514	-8473.555	251.0409	0.9220254	1.553677	6.714208
246	-8229.124	-8481.722	252.5979	1.000857	1.84432	5.71903
252	-8210.969	-8464.068	253.0993	0.9689531	1.662869	5.526165
258	-8214.373	-8465.756	251.3832	0.9025501	1.652717	6.502228
264	-8203.198	-8454.137	250.9382	0.9019927	1.708104	6.723068
270	-8198.974	-8449.515	250.5407	0.8542446	1.816093	6.925522
276	-8199.433	-8449.36	249.9272	0.7881161	1.559488	7.383434
282	-8203.964	-8454.525	250.5607	0.8165175	1.627965	7.001986
288	-8209.339	-8460.147	250.8074	0.86411	1.639128	6.839233
